,image_path,label
636978,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YVNTDDCBWUROF.png,1
637097,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QNTRV55AEZLVYY.png,1
637153,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IRVPC56A2FJNMG.png,1
637189,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QXFGHD34CDOTI.png,1
637267,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RUPEM6866ZEMKN.png,1
637275,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VDWLS59CCREUHV.png,1
637304,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HESON4557HJXVR.png,1
637362,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JUXEV719DZDHBY.png,1
637438,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/REMCM3380HMHNC.png,1
637444,/content/drive/MyDrive/solar_PV/data/France/google_all/img/THCSH9317WSVNH.png,1
637474,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PCDGS7CA0YTVTW.png,1
637481,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GTPKA4B43GDMRE.png,1
637519,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MDRBR861OUDEG.png,1
637562,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FWQZK6A31IAMBV.png,1
637749,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JDAKR44C7UDQIJ.png,1
637800,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XAUGZ4BD3NFAIY.png,1
637817,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HLKKN655BQMBXA.png,1
637829,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FSZNO2A81JKGWK.png,1
637850,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LGLVI19MKTTE.png,1
637986,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YIFTQ8B5DIKFFC.png,1
637990,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XPTCJA89PJIZY.png,1
638028,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HUCJZ39D8FLCRZ.png,1
638086,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NKYNJ6643ETQFS.png,1
638112,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ADVJY1F1AJGMKG.png,1
638259,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LPSWI3564ECEQV.png,1
638267,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DUFZE5D7CNCRCB.png,1
638354,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BXYAZ93D1NWJIU.png,1
638426,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FYUKH244EUPSGC.png,1
638462,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EFZCP705AVMBZZ.png,1
638463,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IITUL31E4HLJZT.png,1
638513,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IUYSK456BQKFJE.png,1
638552,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZZBKX6822XPXBN.png,1
638564,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FPSVH15D3NNWEU.png,1
638620,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ICZGO5F00CBPFI.png,1
638649,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KIMTO866ACUNDT.png,1
638755,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MWSME65ADAILYO.png,1
638800,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IPVDB1F57XMWBE.png,1
638863,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FSNFT3925HWTAZ.png,1
638950,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OUAAL46F0OPZAS.png,1
639094,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LPCZJ562AFKCJI.png,1
639170,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VOXPE2AADPWARZ.png,1
639174,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZRAPL4CAFURONO.png,1
639193,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IGZOD4786FSVTZ.png,1
639209,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LJJGJ47DDLYLVB.png,1
639249,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KDDVH2104AHKWH.png,1
639266,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HNKSU4D71KJFYV.png,1
639267,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BVRNX2C7FKXFNN.png,1
639353,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NCJEV2DE4BJUTO.png,1
639457,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EIEZC5172OYBAN.png,1
639464,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YLMNE2FB7FBCIB.png,1
639467,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EALGQB31JKJAK.png,1
639492,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PYKXR630EAUCLS.png,1
639641,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AHAYP391EZYNYH.png,1
639665,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OXPNN1D92KYRGH.png,1
639737,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QWKCX2D23AHUCP.png,1
639770,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HMGFA4971CQFCT.png,1
639795,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WYMNA82EEMMPQT.png,1
639836,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KIKQD56BCFFUIB.png,1
639861,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EEYNI69F8BLUYH.png,1
639864,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XURNI3936GJOBQ.png,1
639875,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RBXJI738FSKNRT.png,1
639903,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AFZWH7767FQUJJ.png,1
639940,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XFBDA9555LMSJK.png,1
639944,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OWKTL2BCDHBHDH.png,1
639961,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PPYHI4B4FIUIHN.png,1
639967,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NNXAG4A42VGVKE.png,1
639994,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GLXGK1F84YSKSU.png,1
640035,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XENNR36CDPOICS.png,1
640060,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DWOOR793BCFTHC.png,1
640069,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EPQGQ4CA2HGONB.png,1
640103,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SGLQG4456OWQDW.png,1
640113,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DIXZG5B58VTPYS.png,1
640135,/content/drive/MyDrive/solar_PV/data/France/google_all/img/APGSC9D18KUVNR.png,1
640145,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IUFAN27A5NJKHO.png,1
640223,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TJDMO1B08GRAMJ.png,1
640255,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DTINN59BCEZTVQ.png,1
640269,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FHGVL782CATEQO.png,1
640372,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VCQTX55DAIWBXK.png,1
640458,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GPKRJ819CDDFMH.png,1
640486,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FXLFJ45D1RHXWY.png,1
640518,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CTASV66B1YLPZS.png,1
640522,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LADKQ2EC3ZUKDS.png,1
640545,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZJUFQ254FOXIUF.png,1
640564,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PBYHP5722HEFMG.png,1
640602,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TUESW1FC1MZUCM.png,1
640604,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TRTNR67DABBTUR.png,1
640697,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IPHWF74F0EHWGA.png,1
640710,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MFILJ7418PDWGH.png,1
640725,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OYTNQ8987GXBLD.png,1
640777,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BMYAI4D62JJVMA.png,1
640813,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SAKJG41F2ZRNYM.png,1
640864,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XBXTJ7103AZJIJ.png,1
640882,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RAXQV951DJKOQ.png,1
640929,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UTTXZ6562IYMKB.png,1
640959,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ONQAD546DLQNUX.png,1
640980,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AAXNE7D6ERPRWY.png,1
641004,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GXSBN1D2CZQGZY.png,1
641112,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FFUSI8929XMLQN.png,1
641169,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/UWDUF4631UJLLH.png,1
641175,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MKKDXEBBVFCKV.png,1
641218,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EJNGD5E6FCLUBP.png,1
641247,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GESXQ1E12FBUSI.png,1
641256,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XKPTU4D2APOQUV.png,1
641259,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AYDDN453EKQQXG.png,1
641260,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CHSZA6203NVTTB.png,1
641287,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JMJTI442ARPRFQ.png,1
641351,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RVWVW273DLAECA.png,1
641355,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BRPPV4A16XKMBN.png,1
641425,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ABUGB4A60SLJYY.png,1
641432,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YHHJG75C2HZPMX.png,1
641520,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RQXHK3D90QYZXT.png,1
641535,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NBRHM14C5DYAVW.png,1
641562,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XJRBC3062XROLD.png,1
641572,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NSAJY5B4EWTXGF.png,1
641621,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YWGYQ4F9CJPBWW.png,1
641652,/content/drive/MyDrive/solar_PV/data/France/google_all/img/THUYL72DCRLTIQ.png,1
641710,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OIEII1F21LOXHG.png,1
641887,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JTCFU190EPBRX.png,1
641899,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LUDJK4358GVEWF.png,1
641946,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XAKQI83A9VQJNI.png,1
641954,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DGFGJ70DATMZKP.png,1
642038,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HVQEM686BQEOGR.png,1
642048,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GXUVW2906GSMJV.png,1
642058,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MTUAS288AQVOUG.png,1
642070,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TAYYM83EKUFDS.png,1
642143,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SWMVP76B3CKLZL.png,1
642308,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KZCUO910QRJOS.png,1
642326,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BZFGR35E1HQATT.png,1
642327,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ESUIG5B55MVFYT.png,1
642504,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QUYIL37BAERCAL.png,1
642521,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XRPNJ6907ZZFCE.png,1
642560,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ESHYK2ED8SUGDU.png,1
642664,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VJYEG3A44OOHGE.png,1
642675,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LUADS384FMRFGT.png,1
642757,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AEQSJ7CCDXBWWR.png,1
642760,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MQIVF624BCKVZQ.png,1
642782,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RLEBC5C7EZHWQT.png,1
642845,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BMKSVFBBCHJNX.png,1
642855,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UDIXE6105NJOQR.png,1
642872,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VPALE44D0MTXCV.png,1
642896,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TIMVV3B48CNRZU.png,1
642986,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XTXDE7048MXQAD.png,1
643006,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UNLCT9BBTRWSK.png,1
643007,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TFQNT79DBMNZXB.png,1
643082,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YTVGT4356NHSDG.png,1
643103,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QFVOX8727MOESW.png,1
643152,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NDTSY272AOOKZQ.png,1
643215,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZVLLB39D3ZZWJJ.png,1
643415,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KCBLJ6D34ZWPYF.png,1
643445,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BHXHJ8CF4VZLUD.png,1
643458,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FWGPS3C46IUZGW.png,1
643501,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BWMEY4201TDQLX.png,1
643531,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NZIAF64C2YZBJC.png,1
643596,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YREOO4A21DBUNE.png,1
643621,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QHVQJ5C28CGFWB.png,1
643630,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KXNSE347AVRVKN.png,1
643752,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KXFVO2A08NJYLX.png,1
643810,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QRQHX2FFCQKCWA.png,1
643874,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SDGIT517CGEDJJ.png,1
643878,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PMSOJDABNNFAS.png,1
643978,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FXTCX3057JEOSV.png,1
644052,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FCXGA51E5ZFKKF.png,1
644147,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GDGCD7980UJJGT.png,1
644184,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LVODS4375LKHLI.png,1
644226,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QHXTJ4A2FFGYDW.png,1
644261,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LKDWZ1604EUPXC.png,1
644301,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NKUVZ3F63QCIYA.png,1
644314,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KQYDT3D12FEVJM.png,1
644325,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FHALS8EBBBGDQF.png,1
644399,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ITZKQ4524BOXFO.png,1
644421,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SDZIW4F23XTQJM.png,1
644463,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QCCIS9D38PMZPW.png,1
644507,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PZCYU9E00CNJJR.png,1
644530,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BXZMU64BFWAFX.png,1
644534,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AHXUN1F6EQTNUL.png,1
644611,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NHPEH4D7AKZHQG.png,1
644616,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VTOXI13EDRWKQE.png,1
644631,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PWZJK623AAKROK.png,1
644658,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OOZIS3F74TEUUE.png,1
644836,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NSDWTDA5GSANW.png,1
644856,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BDMGK1E0AZEZSQ.png,1
644870,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GJPYN9D53LYXPR.png,1
644908,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GCDAO325DRBSMD.png,1
645015,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WNWKJ844EUKCOC.png,1
645026,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KPBNX8E4LCJDZ.png,1
645096,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QWQUB8DDCQQJAE.png,1
645118,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QPVYQ731FVKZTF.png,1
645150,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KYLJD6124VRQMF.png,1
645196,/content/drive/MyDrive/solar_PV/data/France/google_all/img/USYQC55C6EHULB.png,1
645209,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LTVUN3C4FFVAGI.png,1
645211,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LBLWT6C73GAMCT.png,1
645232,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SRYFK81CFSJGZG.png,1
645293,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DKDDK973FEHJZH.png,1
645332,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IGBLI328DCWIVU.png,1
645334,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HSPSN64B7VYAUY.png,1
645338,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JEJQW6A57LOVJY.png,1
645383,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PVPSL2BA5IKMGK.png,1
645574,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GRRUX274FQALSX.png,1
645606,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GGYWP1C5NZOXI.png,1
645626,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DZZPH42A3ZMKFZ.png,1
645642,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PDDUI36FAFGKQA.png,1
645643,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DVQCJ5E0AEZWJX.png,1
645701,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XFITP291DLBIGU.png,1
645703,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IZHUT5260OUPOK.png,1
645716,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XKPYD319TNTVS.png,1
645745,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OSTPX63E5FIRNS.png,1
645760,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WEUAP27AFJZVVO.png,1
645807,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JDTZZ45E8RYBHH.png,1
645832,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YBEAI4F61THXFT.png,1
645928,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KCYAN1310HVSVN.png,1
646000,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YTVGT4356NHSDG.png,1
646025,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VCXIL299EBVYAI.png,1
646048,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LCRMS4E21RWAEH.png,1
646109,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OSXEP921DBUUVE.png,1
646186,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PZNQX2A09YXHUA.png,1
646201,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FUBFJ1EDDWKHPP.png,1
646243,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WLCBR7173RQYFA.png,1
646260,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FICLG3CA5PXIYC.png,1
646349,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZOQNFB01RJJDU.png,1
646407,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FIVWJ2496PLADR.png,1
646432,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QBYEH2396YWEMJ.png,1
646461,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DBWCS163CHXXWB.png,1
646616,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CACOX324AAWTZG.png,1
646636,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WVFWS3549HALST.png,1
646658,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WDTTV4D79ZBCBA.png,1
646727,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZXRFU5A05GPAVK.png,1
646755,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EGQNC6361XLLHD.png,1
646850,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LJCFF3BA9ASQQI.png,1
646899,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PPYHI4B4FIUIHN.png,1
646903,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XGMYF86D2PRWTO.png,1
646914,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DHDLQ27D4QRMUZ.png,1
646956,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CKRVSEC4KJIYV.png,1
647019,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VCHYU4110DDDYB.png,1
647047,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZVUQZ3BA5OMVCI.png,1
647080,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VMOLS1E66MXOLS.png,1
647087,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JFTFX80C5HRJLW.png,1
647167,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PLHSF6E64CSGRH.png,1
647180,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BKLIO3CB7ZJIYD.png,1
647205,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MLJTH3D0DZYHJZ.png,1
647269,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TUJMI33BEUROXA.png,1
647275,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NVIOB7D07KGLCI.png,1
647354,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EXMSA3468EMKLC.png,1
647450,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OXELH3DBCKPHQJ.png,1
647464,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NYSSA4C09ZNZYZ.png,1
647576,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UCQFB503TBISL.png,1
647612,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FFUKR5871VBZLZ.png,1
647667,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MIPHN4DC2HZGCC.png,1
647678,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BXNYC6B51SUXDE.png,1
647690,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OOEJF503CNZOST.png,1
647849,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WGKHY5EA6GKTHU.png,1
647852,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SPMEP3EDBHKYBD.png,1
647924,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SQMOQ6338VKUUP.png,1
647942,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/SMLFI448EWVHDE.png,1
647988,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ISWAK467ELZPPQ.png,1
648014,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PWUKB44FDQYNXN.png,1
648087,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WLLJX809JFYSK.png,1
648173,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZCCEX2BB3VQDIH.png,1
648206,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KRYLN2B39BLGXE.png,1
648278,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GLFDA5802JGCJI.png,1
648395,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XLDZH8609WITZJ.png,1
648403,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LOAVS5818KHQUA.png,1
648435,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RYCMA4D0CFKGFB.png,1
648452,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YMQCL3F27FMMNO.png,1
648453,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VPBON1320CAETL.png,1
648507,/content/drive/MyDrive/solar_PV/data/France/google_all/img/URPGM411DUGRTG.png,1
648630,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RRACF7532QZJLU.png,1
648685,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HSXSL79EFNFCNY.png,1
648710,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LBJBA216FYRIGJ.png,1
648753,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GSKZE6787CPBGH.png,1
648769,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KHGXN7D9FFWWPG.png,1
648801,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XMKYP2D7CHNJID.png,1
648828,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HWUHO3BB5VTURU.png,1
648842,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TQBYW470EFFMJF.png,1
648934,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MNMPUB6YJXDV.png,1
648967,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JEJQW6A57LOVJY.png,1
649002,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BKUWJ59DEQCGLR.png,1
649015,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LHDAZ99DMQWFW.png,1
649086,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QKQRU36D1FDEIM.png,1
649168,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BQLEV7B2CYKXHT.png,1
649221,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/LRLTZED5VCJJX.png,1
649231,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DOFJM6F1BPWVTD.png,1
649289,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TYPHL2C4EZKXUX.png,1
649325,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZPODE1AEBNGGVE.png,1
649468,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BUQPL2324WDRLF.png,1
